Product Name,Sales,Profit,Quantity,Orders,Profit Margin
Pizazz Global Quick File,353.29200000000003,94.6104,24,6,26.779661016949152
Plantronics 81402,844.672,112.18299999999999,15,4,13.28125
Plantronics Audio 478 Stereo USB Headset,1619.676,514.897,34,9,31.790123456790127
Plantronics Audio 995 Wireless Stereo Headset,1913.13,587.1329999999999,18,4,30.689655172413786
"Plantronics CS 50-USB - headset - Convertible, Monaural",1468.692,178.1469,13,5,12.12962962962963
Plantronics CS510 - Over-the-Head monaural Wireless Headset System,10822.36,3085.0325000000003,35,10,28.50609756097561
Plantronics Calisto P620-M USB Wireless Speakerphone System,2508.672,505.6542,14,4,20.15625
Plantronics Cordless Phone Headset with In-line Volume - M214C,908.7,219.8355,27,6,24.19230769230769
Plantronics Encore H101 Dual Earpieces Headset,746.17,163.618,18,7,21.927710843373493
Plantronics HL10 Handset Lifter,2227.008,250.5384,24,3,11.25
Plantronics MX500i Earset,618.48,-6.4425,15,7,-1.0416666666666665
Plantronics S12 Corded Telephone Headset System,2242.032,754.5300000000001,23,6,33.65384615384615
Plantronics Savi W720 Multi-Device Wireless Headset System,9367.289999999999,3696.2819999999997,24,7,39.45945945945946
Plantronics Single Ear Headset,29.925,-21.945,5,1,-73.33333333333333
Plantronics Voyager Pro HD - Bluetooth Headset,1221.812,376.942,25,5,30.85106382978724
Plantronics Voyager Pro Legend,1359.534,173.0316,8,3,12.727272727272727
Plastic Binding Combs,269.67,84.9915,23,5,31.516853932584272
Plastic Stacking Crates & Casters,35.712,2.6784,8,4,7.499999999999998
Plymouth Boxed Rubber Bands by Plymouth,77.244,-3.297,18,5,-4.2682926829268295
Poly Designer Cover & Back,451.962,106.344,35,7,23.52941176470588
Poly String Tie Envelopes,68.136,30.293999999999997,35,11,44.461077844311376
Polycom CX300 Desktop Phone USB VoIP phone,1679.8880000000001,59.99600000000001,15,5,3.571428571428572
Polycom CX600 IP Phone VoIP phone,4619.2300000000005,896.8505000000001,17,4,19.415584415584416
Polycom SoundPoint IP 450 VoIP phone,3839.62,162.6192,22,6,4.23529411764706
Polycom SoundPoint Pro SE-225 Corded phone,1903.8400000000001,276.0568,19,4,14.499999999999998
Polycom SoundStation2 EX Conference phone,3968.5099999999998,518.336,12,4,13.061224489795919
Polycom VVX 310 VoIP phone,6227.654,899.95,40,8,14.45086705202312
Polycom VoiceStation 500 Conference phone,3657.38,339.1925,15,5,9.274193548387096
Portable Personal File Box,224.66400000000002,55.3113,19,6,24.619565217391305
Portfile Personal File Boxes,99.11999999999999,7.434,7,2,7.500000000000001
"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",62.608000000000004,28.537599999999998,9,2,45.5813953488372
PowerGen Dual USB Car Charger,127.87200000000001,52.3476,14,4,40.93749999999999
Prang Colored Pencils,90.55199999999999,38.808,32,7,42.85714285714286
Prang Drawing Pencil Set,100.08,27.0772,39,11,27.055555555555554
Prang Dustless Chalk Sticks,38.976,18.816,24,8,48.275862068965516
Premier Automatic Letter Opener,2836.366,-427.8586,14,5,-15.084745762711865
Premier Electric Letter Opener,2641.6079999999997,-7.105427357601002e-15,24,8,-2.689811416985791e-16
"Premier Elliptical Ring Binder, Black",526.612,-201.51279999999997,46,9,-38.26589595375722
Premium Transparent Presentation Covers by GBC,753.182,284.0692,43,10,37.71587743732591
"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""",698.04,90.7452,29,7,13.0
"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,19.4296,29,7,23.795620437956206
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",102.619,-11.882200000000001,44,12,-11.578947368421053
"Pressboard Data Binder, Crimson, 12"" X 8 1/2""",33.108000000000004,7.1556,9,3,21.61290322580645
Pressboard Data Binders by Wilson Jones,99.324,22.9086,27,8,23.06451612903226
Pressboard Hanging Data Binders for Unburst Sheets,112.66799999999999,-10.135200000000001,48,10,-8.995633187772928
Presstex Flexible Ring Binders,92.82,24.569999999999997,30,8,26.47058823529412
Prestige Round Ring Binders,85.728,18.0576,21,8,21.063829787234045
Prismacolor Color Pencil Set,436.48,155.54559999999998,24,7,35.63636363636363
Project Tote Personal File,193.61399999999998,44.1945,15,4,22.826086956521742
PureGear Roll-On Screen Protector,571.7139999999999,218.2908,34,5,38.18181818181819
Pyle PMP37LED,3590.026,576.8999,43,10,16.06951871657754
Pyle PRT45 Retro Home Telephone,201.568,22.6764,4,1,11.25
QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,79.22999999999999,29.537499999999998,13,5,37.28070175438597
Quality Park Security Envelopes,240.764,88.19290000000001,11,4,36.630434782608695
"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,6.0996,8,2,39.42857142857143
"Quartet Omega Colored Chalk, 12/Pack",80.592,34.164,15,7,42.39130434782609
RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,239.97,2.3997,3,1,1.0
RCA ViSYS 25423RE1 Corded phone,159.984,13.9986,2,1,8.75
RCA ViSYS 25425RE1 Corded phone,323.976,36.4473,3,1,11.249999999999998
RCA ViSYS 25825 Wireless digital phone,727.944,90.993,7,2,12.5
RCA Visys Integrated PBX 8-Line Router,1085.238,130.63049999999998,19,5,12.037037037037035
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",281.892,127.602,37,8,45.26627218934912
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",89.408,38.2524,19,6,42.784090909090914
Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,2619.738,995.9004,29,6,38.01526717557252
Razer Kraken PRO Over Ear PC and Music Headset,2159.73,479.94,30,8,22.22222222222222
Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,5119.744000000001,2155.8922000000002,26,7,42.109375
"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",1857.252,414.918,20,6,22.340425531914896
"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",268.5,123.51,30,5,46.0
Recycled Easel Ring Binders,308.844,21.634000000000004,35,9,7.004830917874398
Recycled Eldon Regeneration Jumbo File,235.77599999999998,58.944,20,6,25.000000000000007
"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",68.28,23.0445,5,2,33.75
"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",259.092,115.152,12,5,44.44444444444445
Recycled Premium Regency Composition Covers,110.01599999999999,39.880799999999994,9,3,36.25
Recycled Pressboard Report Cover with Reinforced Top Hinge,69.768,13.759799999999998,34,8,19.722222222222218
Recycled Steel Personal File for Hanging File Folders,1053.032,151.65949999999998,21,6,14.402173913043478
Recycled Steel Personal File for Standard File Folders,1072.626,254.334,20,4,23.711340206185568
"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",93.22,39.53,35,7,42.40506329113924
"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",196.98000000000002,94.5504,21,5,47.99999999999999
Rediform S.O.S. Phone Message Books,19.92,9.7608,4,1,48.99999999999999
Rediform Voice Mail Log Books,29.204,12.1584,11,2,41.63265306122449
"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",110.01599999999999,43.7772,17,5,39.79166666666667
Regeneration Desk Collection,35.904,15.206399999999999,21,5,42.35294117647058
Revere Boxed Rubber Bands by Revere,48.006,-5.707800000000001,29,6,-11.889763779527561
Ricoh - Ink Collector Unit for GX3000 Series Printers,465.64500000000004,36.916,14,3,7.927927927927926
Riverleaf Stik-Withit Designer Note Cubes,136.816,55.33,15,5,40.44117647058824
"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,-1147.4,25,5,-25.806451612903224
Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5,3,-45.31249999999999
"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",15610.9656,-669.5448000000001,24,5,-4.288939051918737
Rogers Deluxe File Chest,443.99600000000004,-34.7284,22,8,-7.821782178217822
Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,15.618,30,7,20.652173913043477
"Rogers Jumbo File, Granite",317.77200000000005,-4.8888,24,7,-1.538461538461538
Rogers Profile Extra Capacity Storage Tub,518.9399999999999,4.687199999999999,32,7,0.9032258064516128
Rosewill 107 Normal Keys USB Wired Standard Keyboard,105.14399999999999,0.8087999999999997,9,3,0.769230769230769
Round Ring Binders,29.952,-0.9152000000000005,28,6,-3.0555555555555567
Round Specialty Laser Printer Labels,421.008,162.0129,39,6,38.48214285714286
Rubber Band Ball,58.344,-0.29920000000000013,16,4,-0.5128205128205131
"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",2064.228,-173.12879999999998,24,5,-8.387096774193548
"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",2487.759,410.352,15,4,16.49484536082474
Rush Hierlooms Collection Rich Wood Bookcases,489.37919999999997,-70.8312,4,2,-14.473684210526317
SAFCO Arco Folding Chair,11572.78,1179.374,53,13,10.1909307875895
SAFCO Boltless Steel Shelving,4704.696,-470.4696,46,10,-10.0
"SAFCO Commercial Wire Shelving, 72h",1445.2640000000001,-24.496,24,5,-1.6949152542372878
"SAFCO Commercial Wire Shelving, Black",4199.456,-635.444,35,10,-15.131578947368421
SAFCO Folding Chair Trolley,705.32,151.3232,6,3,21.454545454545453
"SAFCO Mobile Desk Side File, Wire Frame",1240.04,259.12559999999996,31,8,20.89655172413793
SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,245.088,14.9184,12,5,6.086956521739131
"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,54.71640000000002,26,5,1.836734693877552
"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3739.115,608.043,14,5,16.261682242990656
SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.402,5,3,31.0
SANFORD Major Accent Highlighters,209.56799999999998,77.88,30,7,37.16216216216217
"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",56.164,13.0064,8,3,23.157894736842103
Sabrent 4-Port USB 2.0 Hub,96.418,29.197,15,4,30.28169014084507
"Safco Chair Connectors, 6/Carton",881.192,170.8512,26,4,19.388646288209607
Safco Commercial Shelving,483.704,-7.441599999999999,11,5,-1.5384615384615383
Safco Contoured Stacking Chairs,5697.76,870.16,27,8,15.271966527196652
Safco Drafting Table,638.8199999999999,34.0704,12,4,5.333333333333334
Safco Industrial Shelving,827.12,-104.1285,13,5,-12.589285714285714
Safco Industrial Wire Shelving,1363.058,-126.7068,16,5,-9.295774647887324
Safco Industrial Wire Shelving System,2511.0480000000002,-218.352,30,8,-8.695652173913043
Safco Steel Mobile File Cart,683.552,120.872,9,5,17.682926829268293
"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",858.858,-9.93719999999999,17,6,-1.1570247933884286
"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",802.074,106.47,14,3,13.274336283185843
"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",406.784,14.301,13,4,3.515625
Samsung Convoy 3,688.138,-31.077199999999998,9,2,-4.516129032258064
Samsung Galaxy Mega 6.3,13943.668,1822.7566,39,6,13.072289156626507
Samsung Galaxy Note 2,4507.902,-128.79719999999998,14,2,-2.8571428571428568
Samsung Galaxy Note 3,2155.902,153.993,13,3,7.142857142857142
Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),7139.796,83.99760000000003,28,6,1.1764705882352946
Samsung Galaxy S4,6134.701999999999,438.193,13,5,7.142857142857144
Samsung Galaxy S4 Active,3999.92,1039.9792,8,2,26.0
Samsung Galaxy S4 Mini,6109.87,1104.4765,15,5,18.076923076923077
Samsung HM1900 Bluetooth Headset,491.68,195.355,27,7,39.732142857142854
Samsung Replacement EH64AVFWE Premium Headset,104.5,17.875,21,5,17.105263157894736
Samsung Rugby III,1385.79,229.6452,24,8,16.57142857142857
SanDisk Cruzer 16 GB USB Flash Drive,107.912,14.924,10,3,13.82978723404255
SanDisk Cruzer 32 GB USB Flash Drive,361.38,102.708,20,6,28.421052631578945
SanDisk Cruzer 4 GB USB Flash Drive,25.96,5.5165,5,2,21.25
SanDisk Cruzer 64 GB USB Flash Drive,1184.032,319.61600000000004,34,9,26.99386503067485
SanDisk Cruzer 8 GB USB Flash Drive,27.168,-1.3584,4,1,-5.0
SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,329.946,-48.5826,31,7,-14.724409448818895
SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,884.0,38.012,44,11,4.300000000000001
SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,927.768,37.9905,25,6,4.094827586206897
Sanford 52201 APSCO Electric Pencil Sharpener,565.3860000000001,140.9368,14,4,24.927536231884055
"Sanford Colorific Colored Pencils, 12/Box",73.152,20.735999999999997,26,5,28.346456692913378
"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,17.875999999999998,15,4,38.92857142857143
"Sanford Colorific Scented Colored Pencils, 12/Pack",47.080000000000005,14.5948,11,2,30.999999999999993
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232,14,3,27.999999999999996
Sanford Liquid Accent Highlighters,149.632,48.630399999999995,24,5,32.49999999999999
Sanford Pocket Accent Highlighters,22.4,9.632,14,3,43.0
"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,7,3,23.75
"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.799999999999997,13.552,14,3,44.0
"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,5,1,10.0
Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4,13.86,2.2967999999999997,8,2,16.57142857142857
Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,956.9502,17,4,21.375
"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.52,1653.8256000000001,18,3,28.000000000000004
Satellite Sectional Post Binders,1219.821,329.0478,38,11,26.975088967971534
Sauder Barrister Bookcases,754.7336,-294.7672,16,3,-39.05579399141631
"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",1064.624,24.196,10,3,2.272727272727273
"Sauder Camden County Collection Libraries, Planked Cherry Finish",1909.8178,-78.18639999999999,19,7,-4.093919325707405
Sauder Camden County Collection Library,1368.2620000000002,-103.482,16,2,-7.563025210084033
Sauder Cornerstone Collection Library,322.192,-81.16760000000001,14,3,-25.192307692307693
"Sauder Facets Collection Library, Sky Alder Finish",1427.683,-8.549,10,4,-0.5988023952095808
"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1706.508,222.588,5,2,13.043478260869565
"Sauder Forest Hills Library with Doors, Woodland Oak Finish",1014.174,-418.548,10,3,-41.26984126984127
"Sauder Forest Hills Library, Woodland Oak Finish",1875.034,-70.49,15,4,-3.7593984962406015
Sauder Inglewood Library Bookcases,2154.348,311.1836,14,5,14.444444444444446
"Sauder Mission Library with Doors, Fruitwood Finish",935.1972,-125.74080000000001,10,3,-13.445378151260506
Security-Tint Envelopes,163.496,73.8788,23,9,45.18691588785047
Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,272.88800000000003,27.288800000000002,11,3,10.0
Self-Adhesive Address Labels for Typewriters by Universal,153.51,64.4011,23,7,41.95238095238095
Self-Adhesive Address Labels for Typewriters with Dispenser Box,26.568,8.9667,9,2,33.75
Self-Adhesive Removable Labels,110.25,52.92,35,7,48.00000000000001
Self-Adhesive Ring Binder Labels,22.88,2.3584000000000005,11,4,10.30769230769231
Sensible Storage WireTech Storage Systems,2484.2999999999997,-78.07799999999999,38,8,-3.1428571428571432
Serrated Blade or Curved Handle Hand Letter Openers,23.864,-4.1133999999999995,9,2,-17.236842105263158
"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,17,3,34.0
"Seth Thomas 13 1/2"" Wall Clock",316.48400000000004,71.12,20,5,22.47191011235955
"Seth Thomas 14"" Day/Date Wall Clock",467.072,162.0512,17,6,34.69512195121951
"Seth Thomas 14"" Putty-Colored Wall Clock",357.948,94.7682,13,4,26.475409836065573
"Seth Thomas 16"" Steel Case Clock",441.72799999999995,28.257600000000004,19,5,6.397058823529413
"Seth Thomas 8 1/2"" Cubicle Clock",210.912,59.217600000000004,11,4,28.076923076923077
Sharp 1540cs Digital Laser Copier,4399.92,1649.97,10,7,37.5
Sharp AL-1530CS Digital Copier,6399.872,2064.9587,17,4,32.265625
Shocksock Galaxy S4 Armband,63.510000000000005,-10.074,7,3,-15.86206896551724
ShoreTel ShorePhone IP 230 VoIP phone,2906.628,422.475,21,4,14.534883720930234
"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",347.31,85.806,32,8,24.705882352941174
"Situations Contoured Folding Chairs, 4/Set",3641.274,234.234,64,15,6.432748538011697
"SlimView Poly Binder, 3/8""",117.58599999999998,5.697999999999999,40,7,4.845814977973568
"SmartStand Mobile Device Holder, Assorted Colors",75.49199999999999,10.0656,13,3,13.333333333333336
Smead Adjustable Mobile File Trolley with Lockable Top,4778.766,1106.6616,12,3,23.157894736842106
Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,71.25,32.25,20,5,45.26315789473684
Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,48.048,22.4224,16,5,46.666666666666664
"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",1016.7919999999999,453.7624,28,6,44.626865671641795
"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93.248,31.4712,4,1,33.75
Socket Bluetooth Cordless Hand Scanner (CHS),506.28,177.198,3,1,35.0
Sony 16GB Class 10 Micro SDHC R40 Memory Card,190.772,5.155999999999999,16,4,2.702702702702702
Sony 32GB Class 10 Micro SDHC R40 Memory Card,251.4,52.794,12,4,21.0
Sony 64GB Class 10 Micro SDHC R40 Memory Card,899.75,132.0833,27,9,14.680000000000001
Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,0.3399,3,1,1.25
Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,1489.334,255.3144,29,9,17.142857142857142
Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,250.92000000000002,35.1288,18,3,13.999999999999998
Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,582.6759999999999,57.3278,13,4,9.838709677419356
"Sortfiler Multipurpose Personal File Organizer, Black",483.414,118.92840000000001,24,6,24.60176991150443
Southworth 100% Cotton The Best Paper,151.536,65.43599999999999,15,3,43.18181818181818
"Southworth 100% Résumé Paper, 24lb.",262.964,113.199,35,7,43.047337278106504
Southworth 25% Cotton Antique Laid Paper & Envelopes,200.16,80.898,26,5,40.416666666666664
Southworth 25% Cotton Granite Paper & Envelopes,37.932,13.2108,7,3,34.82758620689655
Southworth 25% Cotton Linen-Finish Paper & Envelopes,166.704,67.044,20,4,40.21739130434782
Southworth 25% Cotton Premium Laser Paper and Envelopes,527.472,236.5632,28,5,44.84848484848485
Southworth Parchment Paper & Envelopes,83.712,30.738,15,6,36.71875
Southworth Structures Collection,72.8,36.4,10,2,50.0
Space Solutions Commercial Steel Shelving,1952.43,-74.34749999999998,33,7,-3.8079470198675485
Space Solutions HD Industrial Steel Shelving.,3035.208,24.143700000000003,27,8,0.7954545454545455
Space Solutions Industrial Galvanized Steel Shelving.,520.0799999999999,-20.488,7,3,-3.93939393939394
Speck Products Candyshell Flip Case,188.946,-18.1948,8,4,-9.62962962962963
"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",181.456,77.6343,19,5,42.784090909090914
Spigen Samsung Galaxy S5 Case Wallet,234.462,45.873000000000005,15,5,19.56521739130435
SpineVue Locking Slant-D Ring Binders by Cardinal,110.59400000000001,6.032400000000001,22,8,5.454545454545455
Spiral Phone Message Books with Labels by Adams,60.032,25.759999999999998,15,4,42.91044776119403
Square Credit Card Reader,173.826,11.188799999999999,22,7,6.436781609195402
"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",197.802,54.8451,27,5,27.727272727272727
"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",334.368,98.2464,22,7,29.38271604938271
Stackable Trays,65.296,17.1248,23,7,26.22641509433962
"Stacking Tray, Side-Loading, Legal, Smoke",46.592,-2.8672,16,4,-6.153846153846154
Stacking Trays by OIC,72.708,9.3126,19,6,12.808219178082192
Standard Line While You Were Out Hardbound Telephone Message Book,211.00799999999998,80.4468,11,2,38.125
Standard Rollaway File with Lock,6594.954,1261.3300000000002,40,10,19.125683060109292
Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,42.7896,19,7,15.555555555555554
Stanley Contemporary Battery Pencil Sharpeners,293.7,63.012,24,4,21.454545454545457
Staple envelope,1686.8120000000001,751.629,170,48,44.55914470610833
Staple holder,528.78,118.0017,52,13,22.315840236014978
Staple magnet,272.892,44.8092,33,10,16.420122246163317
Staple remover,263.088,24.067800000000002,61,18,9.148193760262725
Staple-based wall hangings,422.288,121.99359999999999,62,16,28.88872049407039
Staple-on labels,53.754000000000005,21.5883,21,5,40.16129032258064
Staples,755.47,292.2046,215,46,38.678518008656866
Staples in misc. colors,478.812,124.05160000000001,86,19,25.908206143538592
Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,269.308,4,1,26.0
Star Micronics TSP800 TSP847IIU Receipt Printer,1286.85,360.318,4,2,28.000000000000004
StarTech.com 10/100 VDSL2 Ethernet Extender Kit,2330.65,-785.7620000000001,13,4,-33.714285714285715
Steel Personal Filing/Posting Tote,937.4639999999999,185.7173,29,5,19.810606060606062
Sterilite Officeware Hinged File Box,345.84000000000003,78.076,35,11,22.57575757575757
Sterilite Show Offs Storage Containers,78.144,-6.336,16,5,-8.108108108108109
Sterling Rubber Bands by Alliance,19.782,-3.768,5,2,-19.047619047619047
Stiletto Hand Letter Openers,136.32,-21.983999999999998,17,4,-16.126760563380284
Stockwell Gold Paper Clips,8.096,3.404,5,2,42.04545454545454
Stockwell Push Pins,69.76,20.0996,34,8,28.812499999999996
Storex Dura Pro Binders,278.586,50.5494,71,17,18.144989339019187
Storex DuraTech Recycled Plastic Frosted Binders,94.128,11.447999999999999,39,8,12.16216216216216
Storex Flexible Poly Binders with Double Pockets,10.824,-2.0064,9,3,-18.53658536585366
"Strathmore #10 Envelopes, Ultimate White",632.52,309.9348,12,4,49.0
Strathmore Photo Frame Cards,116.96000000000001,53.8016,16,4,46.0
Strathmore Photo Mount Cards,245.436,106.3104,38,9,43.31491712707182
"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",17.94,6.4584,3,1,36.0
"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2552.54,51.050799999999995,23,5,1.9999999999999998
"Super Bands, 12/Pack",33.480000000000004,-2.604,20,4,-7.777777777777777
Super Decoflex Portable Personal File,179.76,39.5472,13,5,22.0
Surelock Post Binders,653.984,210.864,29,8,32.242990654205606
Swingline SM12-08 MicroCut Jam Free Shredder,2359.9410000000003,-447.9888,13,3,-18.983050847457626
"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",70.19200000000001,31.629199999999997,17,3,45.060975609756085
"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",102.49199999999999,37.1059,13,3,36.2037037037037
"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",406.464,178.704,25,4,43.96551724137932
"TOPS Money Receipt Book, Consecutively Numbered in Red,",88.11,39.6495,11,2,45.00000000000001
"TOPS Voice Message Log Book, Flash Format",49.504,20.372799999999998,12,3,41.15384615384615
"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",626.538,212.298,25,5,33.88429752066116
"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",51.120000000000005,21.96,15,3,42.95774647887324
"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",99.06,40.766999999999996,17,6,41.153846153846146
Telescoping Adjustable Floor Lamp,143.928,-5.997000000000002,10,6,-4.166666666666668
"Tenex ""The Solids"" Textured Chair Mats",1469.1599999999999,-40.57679999999999,26,7,-2.7619047619047614
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",2267.972,148.372,25,7,6.5420560747663545
Tenex Antistatic Computer Chair Mats,3317.0119999999997,-530.038,25,6,-15.979381443298971
Tenex B1-RE Series Chair Mats for Low Pile Carpets,1002.3639999999999,124.6058,23,7,12.43119266055046
"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",763.6679999999999,-222.73649999999998,15,5,-29.166666666666668
"Tenex Chairmat w/ Average Lip, 45"" x 53""",2058.496,-529.76,19,4,-25.735294117647058
Tenex Chairmats For Use With Carpeted Floors,175.78,8.789,11,4,5.0
Tenex Chairmats For Use with Hard Floors,467.712,-129.92,20,6,-27.777777777777775
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,10,4,14.893617021276597
"Tenex File Box, Personal Filing Tote with Lid, Black",338.118,62.660399999999996,24,7,18.532110091743117
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",279.18,23.265,22,5,8.333333333333332
"Tenex Personal Project File with Scoop Front Design, Black",517.6320000000001,118.62400000000001,40,10,22.916666666666664
"Tenex Personal Self-Stacking Standard File Box, Black/Gray",229.976,44.811499999999995,15,5,19.485294117647058
"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",180.46,-46.403999999999996,4,2,-25.71428571428571
"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",1322.17,172.246,24,6,13.027522935779817
"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",468.46799999999996,51.105599999999995,7,3,10.909090909090908
Tennsco 16-Compartment Lockers with Coat Rack,7515.523999999999,1114.3708,13,5,14.827586206896552
Tennsco 6- and 18-Compartment Lockers,10925.003999999999,1575.1098,43,11,14.41747572815534
Tennsco Commercial Shelving,374.256,-48.6126,21,9,-12.98913043478261
Tennsco Double-Tier Lockers,9630.856,429.7882,47,12,4.462616822429907
Tennsco Industrial Shelving,1281.442,-108.5802,29,9,-8.473282442748092
"Tennsco Lockers, Gray",402.816,-26.434800000000003,22,6,-6.562500000000002
"Tennsco Lockers, Sand",407.012,56.2264,22,5,13.814432989690722
Tennsco Regal Shelving Units,1764.534,-6.084599999999998,18,4,-0.3448275862068964
Tennsco Single-Tier Lockers,9158.296,-825.7479999999999,28,8,-9.016393442622949
"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",6819.312,181.66199999999998,25,6,2.663934426229508
"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",4384.044,-36.533699999999996,33,7,-0.8333333333333334
"Tensor ""Hersey Kiss"" Styled Floor Lamp",93.52799999999999,2.0784000000000002,8,3,2.2222222222222228
Tensor Brushed Steel Torchiere Floor Lamp,146.11399999999998,6.795999999999999,10,4,4.651162790697675
Tensor Computer Mounted Lamp,536.04,144.7308,36,8,27.0
Tensor Track Tree Floor Lamp,299.85,38.180899999999994,17,4,12.73333333333333
Texas Instrument TI-15 Fraction Calculator,41.905,-20.519,8,2,-48.9655172413793
Texas Instruments TI-34 Scientific Calculator,204.507,64.6506,12,3,31.61290322580645
